flow_id,policy_id,claim_id,flow_type,payment_method,flow_status,transaction_date,processing_date,amount,processed_amount,currency,customer_document,bank_name,city,state,created_at
FLOW-0000003912,POL-00000164,CLM-00000155,COMMISSION,BANK_TRANSFER,CANCELLED,2025-02-04,2025-02-05,23606.65,23606.65,BRL,796.032.584-74,Vargas,Melo da Serra,AC,2026-05-25 01:16:38
FLOW-0000003913,POL-00000053,CLM-00000919,COMMISSION,BANK_SLIP,CANCELLED,2024-11-30,2024-12-05,22949.35,22949.35,BRL,532.184.079-23,Mendonça,Castro,TO,2026-05-25 01:16:38
FLOW-0000003914,POL-00000062,CLM-00000460,REINSURANCE,BANK_SLIP,CANCELLED,2025-03-13,2025-03-18,683.85,683.85,BRL,184.652.093-24,Teixeira,Caldeira,PI,2026-05-25 01:16:38
FLOW-0000003915,POL-00000338,CLM-00000760,REINSURANCE,BANK_TRANSFER,PROCESSED,2024-07-10,2024-07-10,162.51,162.51,BRL,140.829.367-69,Câmara,Cirino de Goiás,SE,2026-05-25 01:16:38
FLOW-0000003916,POL-00000032,CLM-00000196,CLAIM_PAYMENT,BANK_SLIP,FAILED,2026-03-07,2026-03-09,7919.36,0.0,BRL,712.093.546-16,Pires S/A,Câmara,PB,2026-05-25 01:16:38
FLOW-0000003917,POL-00000441,CLM-00000340,COMMISSION,CREDIT_CARD,PROCESSED,2025-10-20,2025-10-25,2692.07,2692.07,BRL,386.549.107-39,Sousa S.A.,Duarte,RR,2026-05-25 01:16:38
FLOW-0000003918,POL-00000369,CLM-00000791,COMMISSION,BANK_SLIP,PROCESSED,2024-10-08,2024-10-08,7978.99,7978.99,BRL,768.290.314-78,Campos - ME,Rocha,DF,2026-05-25 01:16:38
FLOW-0000003919,POL-00000122,CLM-00000683,PREMIUM_PAYMENT,PIX,FAILED,2025-10-20,2025-10-20,14568.07,0.0,BRL,639.815.704-48,Monteiro Andrade e Filhos,Vargas das Flores,MS,2026-05-25 01:16:38
FLOW-0000003920,POL-00000327,CLM-00000144,REFUND,CREDIT_CARD,CANCELLED,2025-10-04,2025-10-08,21291.24,21291.24,BRL,902.761.835-68,Martins - ME,Montenegro de Rios,PI,2026-05-25 01:16:38
FLOW-0000003921,POL-00000355,CLM-00000760,CLAIM_PAYMENT,CREDIT_CARD,FAILED,2025-01-17,2025-01-20,15156.34,0.0,BRL,156.324.897-28,Silveira S/A,Sousa Verde,TO,2026-05-25 01:16:38
FLOW-0000003922,POL-00000363,CLM-00000839,PREMIUM_PAYMENT,CREDIT_CARD,PROCESSED,2024-12-08,2024-12-09,3875.47,3875.47,BRL,597.234.186-73,Martins,Pacheco,SE,2026-05-25 01:16:38
FLOW-0000003923,POL-00000303,CLM-00000185,COMMISSION,PIX,PENDING,2025-01-22,2025-01-27,19957.48,19957.48,BRL,146.859.073-10,Oliveira,Freitas de Costela,SC,2026-05-25 01:16:38
FLOW-0000003924,POL-00000022,CLM-00000442,REFUND,DEBIT,CANCELLED,2024-11-26,2024-11-28,19302.94,19302.94,BRL,802.179.346-50,da Cunha,Fogaça,RS,2026-05-25 01:16:38
FLOW-0000003925,POL-00000493,CLM-00000214,REINSURANCE,BANK_SLIP,PROCESSED,2024-07-16,2024-07-21,9585.99,9585.99,BRL,184.567.290-94,Santos Porto Ltda.,Cavalcanti de Goiás,AC,2026-05-25 01:16:38
FLOW-0000003926,POL-00000182,CLM-00000098,REINSURANCE,CREDIT_CARD,CANCELLED,2024-07-21,2024-07-22,14743.35,14743.35,BRL,618.452.379-19,Souza,Vieira,PR,2026-05-25 01:16:38
FLOW-0000003927,POL-00000240,CLM-00000734,CLAIM_PAYMENT,BANK_TRANSFER,FAILED,2025-06-02,2025-06-06,23571.76,0.0,BRL,453.927.081-88,Rezende S/A,Câmara,PE,2026-05-25 01:16:38
FLOW-0000003928,POL-00000030,CLM-00000905,REFUND,BANK_TRANSFER,FAILED,2026-02-08,2026-02-13,7281.41,0.0,BRL,147.306.952-16,Silveira,Azevedo,AC,2026-05-25 01:16:38
FLOW-0000003929,POL-00000425,CLM-00000757,COMMISSION,BANK_TRANSFER,PROCESSED,2025-06-14,2025-06-16,15931.67,15931.67,BRL,781.362.490-40,Siqueira Câmara S/A,Aparecida de Novais,AP,2026-05-25 01:16:38
FLOW-0000003930,POL-00000364,CLM-00000813,COMMISSION,DEBIT,CANCELLED,2026-03-12,2026-03-13,24317.88,24317.88,BRL,163.052.849-89,Farias Moraes - ME,Fernandes,SC,2026-05-25 01:16:38
FLOW-0000003931,POL-00000379,CLM-00000521,CLAIM_PAYMENT,CREDIT_CARD,PENDING,2025-07-08,2025-07-09,10143.04,10143.04,BRL,342.916.850-33,Porto,Cavalcante,PE,2026-05-25 01:16:38
FLOW-0000003932,POL-00000186,CLM-00000313,CANCELLATION,BANK_SLIP,PROCESSED,2025-04-27,2025-04-30,12082.26,12082.26,BRL,963.057.842-56,Mendonça S/A,Cunha do Sul,AM,2026-05-25 01:16:38
FLOW-0000003933,POL-00000042,CLM-00000805,CANCELLATION,BANK_TRANSFER,FAILED,2026-01-28,2026-02-02,21878.65,0.0,BRL,879.325.014-23,Lopes,Pereira Paulista,SC,2026-05-25 01:16:38
FLOW-0000003934,POL-00000094,CLM-00000891,CLAIM_PAYMENT,CREDIT_CARD,PROCESSED,2026-01-18,2026-01-21,4260.89,4260.89,BRL,516.420.973-06,Moura,Silva Grande,RO,2026-05-25 01:16:38
FLOW-0000003935,POL-00000181,CLM-00000747,REINSURANCE,DEBIT,PROCESSED,2026-04-11,2026-04-11,18886.8,18886.8,BRL,530.641.289-06,Moraes,Siqueira,SC,2026-05-25 01:16:38
FLOW-0000003936,POL-00000089,CLM-00000566,COMMISSION,DEBIT,CANCELLED,2024-11-27,2024-11-28,18935.48,18935.48,BRL,710.439.652-70,Pastor Ltda.,Sales do Sul,MS,2026-05-25 01:16:38
FLOW-0000003937,POL-00000331,CLM-00000014,COMMISSION,PIX,PROCESSED,2025-01-27,2025-01-28,14745.11,14745.11,BRL,631.892.475-28,Melo Caldeira S.A.,da Cruz do Amparo,SC,2026-05-25 01:16:38
FLOW-0000003938,POL-00000045,CLM-00000295,CLAIM_PAYMENT,BANK_TRANSFER,FAILED,2024-07-08,2024-07-09,19833.33,0.0,BRL,183.472.506-26,Carvalho,Rocha,ES,2026-05-25 01:16:38
FLOW-0000003939,POL-00000311,CLM-00000720,PREMIUM_PAYMENT,DEBIT,PENDING,2025-09-24,2025-09-28,4416.33,4416.33,BRL,927.183.405-41,da Mata,Araújo,RN,2026-05-25 01:16:38
FLOW-0000003940,POL-00000021,CLM-00000138,CANCELLATION,DEBIT,CANCELLED,2025-03-15,2025-03-18,4297.51,4297.51,BRL,018.392.764-87,da Costa,das Neves,BA,2026-05-25 01:16:38
FLOW-0000003941,POL-00000493,CLM-00000595,COMMISSION,CREDIT_CARD,PENDING,2026-03-19,2026-03-22,56.16,56.16,BRL,241.865.390-06,Cavalcanti,Costela,BA,2026-05-25 01:16:38
FLOW-0000003942,POL-00000429,CLM-00000292,PREMIUM_PAYMENT,PIX,CANCELLED,2024-12-18,2024-12-21,4895.42,4895.42,BRL,860.753.412-26,Fonseca,Ferreira de Alves,RJ,2026-05-25 01:16:38
FLOW-0000003943,POL-00000026,CLM-00000756,REINSURANCE,PIX,PENDING,2026-02-17,2026-02-17,17943.55,17943.55,BRL,547.093.862-00,Ribeiro,Freitas,SC,2026-05-25 01:16:38
FLOW-0000003944,POL-00000276,CLM-00000635,COMMISSION,BANK_SLIP,PROCESSED,2025-02-01,2025-02-05,5529.17,5529.17,BRL,249.576.810-58,Brito Pimenta S/A,Pires,PB,2026-05-25 01:16:38
FLOW-0000003945,POL-00000045,CLM-00000973,REFUND,BANK_TRANSFER,PENDING,2025-10-03,2025-10-04,4050.04,4050.04,BRL,307.219.456-43,Pimenta,Vasconcelos,AM,2026-05-25 01:16:38
FLOW-0000003946,POL-00000215,CLM-00000989,PREMIUM_PAYMENT,PIX,PENDING,2025-06-11,2025-06-12,9588.92,9588.92,BRL,269.475.103-25,Albuquerque,Lopes de Ferreira,MG,2026-05-25 01:16:38
FLOW-0000003947,POL-00000165,CLM-00000410,REFUND,CREDIT_CARD,PENDING,2026-05-17,2026-05-21,3631.98,3631.98,BRL,254.810.739-60,da Mata,Mendes do Campo,GO,2026-05-25 01:16:38
FLOW-0000003948,POL-00000426,CLM-00000861,CANCELLATION,PIX,CANCELLED,2025-05-21,2025-05-24,2816.89,2816.89,BRL,208.453.167-53,Rezende e Filhos,Carvalho,CE,2026-05-25 01:16:38
FLOW-0000003949,POL-00000145,CLM-00000224,CLAIM_PAYMENT,BANK_TRANSFER,CANCELLED,2025-09-14,2025-09-17,24391.63,24391.63,BRL,674.953.081-84,Fogaça Ltda.,da Mata,RR,2026-05-25 01:16:38
FLOW-0000003950,POL-00000294,CLM-00000334,PREMIUM_PAYMENT,BANK_SLIP,PENDING,2025-06-22,2025-06-27,23487.85,23487.85,BRL,247.396.805-56,Souza,Casa Grande,AM,2026-05-25 01:16:38
FLOW-0000003951,POL-00000047,CLM-00000456,COMMISSION,DEBIT,CANCELLED,2025-03-10,2025-03-13,4377.93,4377.93,BRL,826.314.097-87,Martins Oliveira S/A,Cirino Alegre,DF,2026-05-25 01:16:38
FLOW-0000003952,POL-00000106,CLM-00000889,CLAIM_PAYMENT,BANK_SLIP,PENDING,2025-05-29,2025-06-03,3708.0,3708.0,BRL,924.673.508-00,Barbosa,Rios da Mata,RO,2026-05-25 01:16:38
FLOW-0000003953,POL-00000145,CLM-00000730,CANCELLATION,PIX,FAILED,2025-10-26,2025-10-29,2910.92,0.0,BRL,019.286.537-40,Correia,Montenegro,RS,2026-05-25 01:16:38
FLOW-0000003954,POL-00000200,CLM-00000358,CLAIM_PAYMENT,CREDIT_CARD,PENDING,2024-12-27,2024-12-30,7526.77,7526.77,BRL,540.826.139-51,Cardoso - EI,Montenegro de Lima,PR,2026-05-25 01:16:38
FLOW-0000003955,POL-00000236,CLM-00000183,CANCELLATION,DEBIT,PROCESSED,2024-10-18,2024-10-20,2951.79,2951.79,BRL,657.980.123-95,Sales,Fernandes,BA,2026-05-25 01:16:38
FLOW-0000003956,POL-00000245,CLM-00000974,REFUND,DEBIT,FAILED,2025-09-17,2025-09-20,16479.38,0.0,BRL,731.296.850-30,Pacheco Novais e Filhos,Novaes,PB,2026-05-25 01:16:38
FLOW-0000003957,POL-00000405,CLM-00000258,CANCELLATION,BANK_TRANSFER,PROCESSED,2024-08-30,2024-08-30,10578.65,10578.65,BRL,935.084.167-39,Novaes,Pires,PI,2026-05-25 01:16:38
FLOW-0000003958,POL-00000451,CLM-00000439,PREMIUM_PAYMENT,PIX,FAILED,2026-05-01,2026-05-03,4542.52,0.0,BRL,639.547.182-19,Peixoto Ltda.,Sales Verde,AP,2026-05-25 01:16:38
FLOW-0000003959,POL-00000262,CLM-00000564,COMMISSION,DEBIT,PENDING,2025-11-05,2025-11-08,8228.46,8228.46,BRL,932.517.806-03,Aragão,Silva,CE,2026-05-25 01:16:38
FLOW-0000003960,POL-00000089,CLM-00000307,REFUND,BANK_SLIP,PROCESSED,2025-11-27,2025-11-27,24950.23,24950.23,BRL,903.167.248-31,Mendonça Aparecida - ME,Pimenta,PA,2026-05-25 01:16:38
FLOW-0000003961,POL-00000228,CLM-00000316,COMMISSION,CREDIT_CARD,PROCESSED,2026-04-15,2026-04-15,22061.01,22061.01,BRL,936.421.078-69,Pimenta,Novaes,RS,2026-05-25 01:16:38
FLOW-0000003962,POL-00000113,CLM-00000276,REFUND,CREDIT_CARD,PROCESSED,2024-11-16,2024-11-18,1990.35,1990.35,BRL,876.195.302-40,da Mata,Viana,PE,2026-05-25 01:16:38
FLOW-0000003963,POL-00000294,CLM-00000262,CLAIM_PAYMENT,DEBIT,CANCELLED,2024-08-03,2024-08-06,19533.57,19533.57,BRL,217.048.935-50,Macedo,Costela,RO,2026-05-25 01:16:38
FLOW-0000003964,POL-00000184,CLM-00000896,PREMIUM_PAYMENT,CREDIT_CARD,PROCESSED,2026-05-06,2026-05-10,19033.34,19033.34,BRL,193.842.605-33,Martins,Cirino,PB,2026-05-25 01:16:38
FLOW-0000003965,POL-00000432,CLM-00000780,CLAIM_PAYMENT,BANK_SLIP,CANCELLED,2024-10-22,2024-10-26,9274.59,9274.59,BRL,385.617.409-57,Lima,da Rosa,GO,2026-05-25 01:16:38
FLOW-0000003966,POL-00000353,CLM-00000479,PREMIUM_PAYMENT,BANK_SLIP,FAILED,2025-03-19,2025-03-22,14007.33,0.0,BRL,374.802.165-80,Rocha - ME,da Cunha,PE,2026-05-25 01:16:38
FLOW-0000003967,POL-00000033,CLM-00000669,CANCELLATION,PIX,FAILED,2024-12-25,2024-12-26,12917.16,0.0,BRL,974.281.035-41,Nogueira,Dias,DF,2026-05-25 01:16:38
FLOW-0000003968,POL-00000321,CLM-00000907,CLAIM_PAYMENT,CREDIT_CARD,FAILED,2024-09-29,2024-09-29,14910.72,0.0,BRL,396.014.528-42,Souza Farias Ltda.,Cavalcante,PE,2026-05-25 01:16:38
FLOW-0000003969,POL-00000047,CLM-00000401,COMMISSION,CREDIT_CARD,PROCESSED,2024-11-05,2024-11-08,18560.87,18560.87,BRL,045.213.867-17,Sá,Rodrigues,SC,2026-05-25 01:16:38
FLOW-0000003970,POL-00000428,CLM-00000818,REINSURANCE,PIX,PENDING,2025-04-19,2025-04-20,8066.11,8066.11,BRL,067.319.524-43,Martins da Costa - EI,Cavalcanti,ES,2026-05-25 01:16:38
FLOW-0000003971,POL-00000135,CLM-00000689,REFUND,DEBIT,PENDING,2026-02-03,2026-02-07,19536.26,19536.26,BRL,315.907.862-03,Aparecida e Filhos,da Mata Verde,AP,2026-05-25 01:16:38
FLOW-0000003972,POL-00000378,CLM-00000097,CANCELLATION,CREDIT_CARD,CANCELLED,2026-02-22,2026-02-22,7652.88,7652.88,BRL,108.459.263-06,Costela,das Neves,RO,2026-05-25 01:16:38
FLOW-0000003973,POL-00000142,CLM-00000218,REINSURANCE,DEBIT,FAILED,2025-08-07,2025-08-08,11417.49,0.0,BRL,708.915.632-02,da Rocha S.A.,Vasconcelos,AM,2026-05-25 01:16:38
FLOW-0000003974,POL-00000278,CLM-00000771,REFUND,DEBIT,PENDING,2025-09-11,2025-09-11,9934.67,9934.67,BRL,231.579.084-05,Fernandes Costela Ltda.,Sampaio,ES,2026-05-25 01:16:38
FLOW-0000003975,POL-00000132,CLM-00000918,COMMISSION,DEBIT,CANCELLED,2025-07-13,2025-07-18,24077.32,24077.32,BRL,849.175.602-76,Pinto,Viana,PA,2026-05-25 01:16:38
FLOW-0000003976,POL-00000207,CLM-00000567,REFUND,PIX,PROCESSED,2026-04-14,2026-04-17,3327.77,3327.77,BRL,260.314.895-89,Duarte e Filhos,Vasconcelos dos Dourados,PR,2026-05-25 01:16:38
FLOW-0000003977,POL-00000266,CLM-00000382,CANCELLATION,BANK_TRANSFER,PENDING,2024-07-29,2024-07-31,16495.08,16495.08,BRL,210.549.768-30,Castro,Gonçalves,GO,2026-05-25 01:16:38
FLOW-0000003978,POL-00000077,CLM-00000464,PREMIUM_PAYMENT,DEBIT,PENDING,2025-10-11,2025-10-16,15242.77,15242.77,BRL,927.134.608-40,Costa - EI,Aragão de Gomes,TO,2026-05-25 01:16:38
FLOW-0000003979,POL-00000398,CLM-00000530,PREMIUM_PAYMENT,CREDIT_CARD,PENDING,2025-06-21,2025-06-26,4215.08,4215.08,BRL,593.820.146-24,Cunha Nunes e Filhos,Caldeira,SE,2026-05-25 01:16:38
FLOW-0000003980,POL-00000011,CLM-00000298,REFUND,BANK_SLIP,CANCELLED,2025-03-03,2025-03-05,1073.19,1073.19,BRL,251.089.467-67,Nogueira,Melo do Oeste,RJ,2026-05-25 01:16:38
FLOW-0000003981,POL-00000173,CLM-00000922,REFUND,PIX,PENDING,2024-06-17,2024-06-19,10326.84,10326.84,BRL,723.689.541-55,Pacheco,Cavalcanti,RR,2026-05-25 01:16:38
FLOW-0000003982,POL-00000469,CLM-00000436,REFUND,BANK_TRANSFER,FAILED,2025-09-21,2025-09-22,17661.9,0.0,BRL,703.981.256-86,da Costa Ltda.,Ferreira de Vargas,MG,2026-05-25 01:16:38
FLOW-0000003983,POL-00000248,CLM-00000661,PREMIUM_PAYMENT,DEBIT,CANCELLED,2026-01-27,2026-01-31,6178.9,6178.9,BRL,932.176.405-43,Melo Sales S/A,Fonseca Paulista,RN,2026-05-25 01:16:38
FLOW-0000003984,POL-00000359,CLM-00000811,REFUND,PIX,CANCELLED,2024-06-24,2024-06-29,5314.21,5314.21,BRL,582.061.379-12,Caldeira Cavalcante - EI,Viana do Oeste,RO,2026-05-25 01:16:38
FLOW-0000003985,POL-00000216,CLM-00000421,CLAIM_PAYMENT,DEBIT,PROCESSED,2026-02-02,2026-02-06,23328.75,23328.75,BRL,160.738.295-40,Brito - ME,Lopes de Minas,GO,2026-05-25 01:16:38
FLOW-0000003986,POL-00000395,CLM-00000525,PREMIUM_PAYMENT,DEBIT,PENDING,2025-09-06,2025-09-10,16077.21,16077.21,BRL,954.823.167-00,Sales Ltda.,Camargo de Andrade,RJ,2026-05-25 01:16:38
FLOW-0000003987,POL-00000112,CLM-00000515,REFUND,CREDIT_CARD,FAILED,2025-07-15,2025-07-19,16193.72,0.0,BRL,834.705.691-93,Sousa S/A,Almeida,AM,2026-05-25 01:16:38
FLOW-0000003988,POL-00000242,CLM-00000770,PREMIUM_PAYMENT,BANK_SLIP,CANCELLED,2025-11-29,2025-12-04,14964.98,14964.98,BRL,167.392.504-99,da Mata Borges e Filhos,Alves,MG,2026-05-25 01:16:38
FLOW-0000003989,POL-00000357,CLM-00000528,COMMISSION,BANK_TRANSFER,PROCESSED,2025-12-03,2025-12-07,10397.02,10397.02,BRL,279.150.864-30,Rezende Barbosa Ltda.,Borges da Mata,PE,2026-05-25 01:16:38
FLOW-0000003990,POL-00000380,CLM-00000865,REFUND,CREDIT_CARD,PENDING,2025-04-22,2025-04-26,18910.68,18910.68,BRL,237.051.496-52,Silveira Almeida S/A,Mendonça da Prata,TO,2026-05-25 01:16:38
FLOW-0000003991,POL-00000293,CLM-00000142,PREMIUM_PAYMENT,BANK_SLIP,FAILED,2025-10-07,2025-10-12,8100.19,0.0,BRL,798.362.401-87,Correia Câmara - ME,Duarte de Minas,RJ,2026-05-25 01:16:38
FLOW-0000003992,POL-00000332,CLM-00000878,PREMIUM_PAYMENT,BANK_TRANSFER,FAILED,2024-10-18,2024-10-18,17377.01,0.0,BRL,370.529.814-32,Cassiano,Rios Verde,PE,2026-05-25 01:16:38
FLOW-0000003993,POL-00000350,CLM-00000741,PREMIUM_PAYMENT,DEBIT,CANCELLED,2025-08-14,2025-08-17,19136.61,19136.61,BRL,049.376.518-20,Duarte Oliveira S.A.,Pastor,RR,2026-05-25 01:16:38
FLOW-0000003994,POL-00000430,CLM-00000063,CLAIM_PAYMENT,PIX,PROCESSED,2024-10-20,2024-10-20,10208.02,10208.02,BRL,482.031.675-35,Sá Aparecida S.A.,Casa Grande de Goiás,RS,2026-05-25 01:16:38
FLOW-0000003995,POL-00000243,CLM-00000197,REINSURANCE,BANK_TRANSFER,PENDING,2025-03-03,2025-03-06,19087.0,19087.0,BRL,187.504.693-39,Barros - EI,Sousa Verde,AL,2026-05-25 01:16:38
FLOW-0000003996,POL-00000345,CLM-00000581,REINSURANCE,BANK_TRANSFER,PENDING,2024-09-01,2024-09-05,4473.92,4473.92,BRL,763.182.590-40,Correia,Fonseca da Serra,ES,2026-05-25 01:16:38
FLOW-0000003997,POL-00000215,CLM-00000720,REINSURANCE,CREDIT_CARD,PROCESSED,2026-05-11,2026-05-12,12288.92,12288.92,BRL,982.507.631-30,Fernandes da Rocha S/A,da Costa Paulista,AP,2026-05-25 01:16:38
FLOW-0000003998,POL-00000047,CLM-00000469,CLAIM_PAYMENT,PIX,CANCELLED,2025-08-17,2025-08-18,19326.74,19326.74,BRL,120.965.783-02,da Cunha S/A,da Luz de Goiás,RR,2026-05-25 01:16:38
FLOW-0000003999,POL-00000088,CLM-00000415,COMMISSION,BANK_TRANSFER,FAILED,2025-09-15,2025-09-19,10601.07,0.0,BRL,256.497.381-73,Sousa Castro - EI,Castro do Oeste,SE,2026-05-25 01:16:38
FLOW-0000004000,POL-00000498,CLM-00000906,CLAIM_PAYMENT,PIX,PROCESSED,2025-03-30,2025-04-01,3985.49,3985.49,BRL,352.816.409-33,Moura Ltda.,Viana,RN,2026-05-25 01:16:38
FLOW-0000004001,POL-00000352,CLM-00000656,COMMISSION,BANK_TRANSFER,FAILED,2026-03-28,2026-04-02,19288.51,0.0,BRL,648.953.271-91,Marques Costa - EI,Azevedo,PA,2026-05-25 01:16:38
FLOW-0000004002,POL-00000397,CLM-00000580,COMMISSION,BANK_TRANSFER,FAILED,2024-12-28,2025-01-02,530.98,0.0,BRL,870.491.632-87,Silva da Cruz - ME,Rodrigues da Prata,AC,2026-05-25 01:16:38
FLOW-0000004003,POL-00000033,CLM-00000632,REFUND,CREDIT_CARD,PROCESSED,2024-06-25,2024-06-28,11268.55,11268.55,BRL,684.935.701-84,Fogaça Azevedo - EI,Porto,MS,2026-05-25 01:16:38
FLOW-0000004004,POL-00000133,CLM-00000622,PREMIUM_PAYMENT,BANK_TRANSFER,FAILED,2026-05-06,2026-05-10,11007.77,0.0,BRL,948.236.571-28,Machado - EI,da Costa do Amparo,AM,2026-05-25 01:16:38
FLOW-0000004005,POL-00000288,CLM-00000935,COMMISSION,BANK_TRANSFER,PROCESSED,2024-07-29,2024-07-30,23966.82,23966.82,BRL,132.584.967-73,Castro,Melo Alegre,AL,2026-05-25 01:16:38
FLOW-0000004006,POL-00000416,CLM-00000056,CANCELLATION,BANK_SLIP,PROCESSED,2025-05-26,2025-05-31,19405.56,19405.56,BRL,738.026.951-86,Barros,Mendes do Norte,AP,2026-05-25 01:16:38
FLOW-0000004007,POL-00000239,CLM-00000743,CANCELLATION,BANK_TRANSFER,PENDING,2024-06-28,2024-07-03,16973.45,16973.45,BRL,158.603.729-30,Azevedo Gomes S/A,Carvalho,RJ,2026-05-25 01:16:38
FLOW-0000004008,POL-00000198,CLM-00000650,REINSURANCE,DEBIT,PENDING,2024-11-19,2024-11-19,10386.42,10386.42,BRL,206.798.415-20,da Cruz S/A,Souza de Minas,CE,2026-05-25 01:16:38
FLOW-0000004009,POL-00000176,CLM-00000905,CLAIM_PAYMENT,BANK_TRANSFER,PENDING,2026-05-09,2026-05-14,6813.43,6813.43,BRL,503.472.698-00,Aragão,Melo da Praia,PI,2026-05-25 01:16:38
FLOW-0000004010,POL-00000195,CLM-00000667,PREMIUM_PAYMENT,CREDIT_CARD,PENDING,2025-10-20,2025-10-24,21599.25,21599.25,BRL,681.439.207-04,Vieira Cirino S.A.,Porto de Aparecida,SC,2026-05-25 01:16:38
FLOW-0000004011,POL-00000462,CLM-00000871,CANCELLATION,BANK_TRANSFER,PROCESSED,2024-11-10,2024-11-14,23029.15,23029.15,BRL,915.084.367-20,Farias Moraes Ltda.,Vasconcelos,AL,2026-05-25 01:16:38
FLOW-0000004012,POL-00000397,CLM-00000048,CLAIM_PAYMENT,PIX,CANCELLED,2025-02-16,2025-02-16,8247.76,8247.76,BRL,368.109.475-66,Macedo,da Mota,MS,2026-05-25 01:16:38
FLOW-0000004013,POL-00000212,CLM-00000646,REINSURANCE,CREDIT_CARD,PROCESSED,2026-03-14,2026-03-17,1407.26,1407.26,BRL,139.045.726-52,Pinto,Guerra do Sul,SP,2026-05-25 01:16:38
FLOW-0000004014,POL-00000016,CLM-00000526,PREMIUM_PAYMENT,BANK_TRANSFER,PROCESSED,2026-05-24,2026-05-24,11184.35,11184.35,BRL,185.036.297-12,Moura Ltda.,Nascimento do Galho,PR,2026-05-25 01:16:38
FLOW-0000004015,POL-00000082,CLM-00000412,PREMIUM_PAYMENT,BANK_SLIP,CANCELLED,2024-06-09,2024-06-09,12963.66,12963.66,BRL,578.432.619-82,Silva,Costela do Norte,BA,2026-05-25 01:16:38
FLOW-0000004016,POL-00000334,CLM-00000892,REFUND,CREDIT_CARD,PROCESSED,2026-04-21,2026-04-25,4181.83,4181.83,BRL,219.053.678-21,Mendes,Moreira de da Paz,PE,2026-05-25 01:16:38
FLOW-0000004017,POL-00000339,CLM-00000872,COMMISSION,PIX,PENDING,2025-07-12,2025-07-14,21069.06,21069.06,BRL,826.503.947-65,Porto - EI,Melo,BA,2026-05-25 01:16:38
FLOW-0000004018,POL-00000488,CLM-00000579,REINSURANCE,BANK_SLIP,FAILED,2024-06-04,2024-06-07,3725.26,0.0,BRL,786.149.302-40,Guerra,Sousa Grande,PB,2026-05-25 01:16:38
FLOW-0000004019,POL-00000046,CLM-00000078,CANCELLATION,DEBIT,FAILED,2025-03-14,2025-03-19,16188.8,0.0,BRL,627.134.089-03,Carvalho Alves - ME,da Rocha Grande,AP,2026-05-25 01:16:38
FLOW-0000004020,POL-00000369,CLM-00000615,REINSURANCE,DEBIT,PENDING,2025-03-19,2025-03-23,104.45,104.45,BRL,650.978.241-30,Azevedo das Neves - EI,Costela,SC,2026-05-25 01:16:38
FLOW-0000004021,POL-00000201,CLM-00000136,REFUND,PIX,CANCELLED,2024-11-17,2024-11-17,4328.69,4328.69,BRL,930.257.146-70,Caldeira,Farias,RN,2026-05-25 01:16:38
FLOW-0000004022,POL-00000123,CLM-00000640,CLAIM_PAYMENT,PIX,PENDING,2024-11-20,2024-11-24,875.69,875.69,BRL,807.591.632-86,Cirino,Martins,RN,2026-05-25 01:16:38
FLOW-0000004023,POL-00000100,CLM-00000689,CLAIM_PAYMENT,CREDIT_CARD,CANCELLED,2025-09-21,2025-09-24,1467.62,1467.62,BRL,089.523.714-88,Moura Sales - ME,Sousa,PE,2026-05-25 01:16:38
FLOW-0000004024,POL-00000323,CLM-00000667,COMMISSION,BANK_SLIP,CANCELLED,2025-08-10,2025-08-12,6769.62,6769.62,BRL,785.163.920-40,Freitas,da Mata da Praia,TO,2026-05-25 01:16:38
FLOW-0000004025,POL-00000461,CLM-00000007,REINSURANCE,PIX,CANCELLED,2026-02-17,2026-02-22,6364.39,6364.39,BRL,531.064.892-51,Ribeiro,da Costa do Norte,DF,2026-05-25 01:16:38
FLOW-0000004026,POL-00000415,CLM-00000678,CANCELLATION,BANK_SLIP,FAILED,2024-07-02,2024-07-03,323.25,0.0,BRL,715.936.204-70,Vasconcelos,da Rosa da Mata,MA,2026-05-25 01:16:38
FLOW-0000004027,POL-00000209,CLM-00000611,COMMISSION,PIX,PROCESSED,2026-03-20,2026-03-22,4099.54,4099.54,BRL,072.635.914-99,Cunha,Aparecida,AP,2026-05-25 01:16:38
FLOW-0000004028,POL-00000235,CLM-00000373,CLAIM_PAYMENT,BANK_SLIP,PROCESSED,2025-09-08,2025-09-12,2296.12,2296.12,BRL,105.672.849-30,Carvalho S/A,Farias,TO,2026-05-25 01:16:38
FLOW-0000004029,POL-00000208,CLM-00000843,COMMISSION,PIX,CANCELLED,2025-09-16,2025-09-16,4606.86,4606.86,BRL,132.690.458-24,Nascimento - ME,Almeida de Cavalcanti,PA,2026-05-25 01:16:38
FLOW-0000004030,POL-00000001,CLM-00000136,CANCELLATION,CREDIT_CARD,CANCELLED,2024-07-10,2024-07-11,15270.62,15270.62,BRL,268.075.431-07,Souza Ltda.,Camargo de Goiás,AM,2026-05-25 01:16:38
FLOW-0000004031,POL-00000022,CLM-00000361,CLAIM_PAYMENT,CREDIT_CARD,FAILED,2024-10-12,2024-10-13,9417.04,0.0,BRL,054.837.296-92,Machado,Brito Verde,SP,2026-05-25 01:16:38
